"","autoctr","sciname","StockCode","EcologyRefNo","HabitatsRef","Neritic","SupraLittoralZone","Saltmarshes","LittoralZone","TidePools","Intertidal","SubLittoral","Caves","Oceanic","Epipelagic","Mesopelagic","Bathypelagic","Abyssopelagic","Hadopelagic","Estuaries","Mangroves","MarshesSwamps","CaveAnchialine","Stream","Lakes","Cave","Cave2","Herbivory2","HerbivoryRef","FeedingType","FeedingTypeRef","DietTroph","DietSeTroph","DietTLu","DietseTLu","DietRemark","DietRef","FoodTroph","FoodSeTroph","FoodRemark","FoodRef","AddRems","AssociationRef","Parasitism","Solitary","Symbiosis","Symphorism","Commensalism","Mutualism","Epiphytic","Schooling","SchoolingFrequency","SchoolingLifestage","Shoaling","ShoalingFrequency","ShoalingLifestage","SchoolShoalRef","AssociationsWith","AssociationsRemarks","OutsideHost","OHRemarks","InsideHost","IHRemarks","SubstrateRef","Benthic","Sessile","Mobile","Demersal","Endofauna","Pelagic","Megabenthos","Macrobenthos","Meiobenthos","SoftBottom","Sand","Coarse","Fine","Level","Sloping","Silt","Mud","Ooze","Detritus","Organic","HardBottom","Rocky","Rubble","Gravel","SpecialHabitatRef","Macrophyte","BedsBivalve","BedsRock","SeaGrassBeds","BedsOthers","CoralReefs","ReefExclusive","DropOffs","ReefFlats","Lagoons","Burrows","Tunnels","Crevices","Vents","Seamounts","DeepWaterCorals","Vegetation","Leaves","Stems","Roots","Driftwood","OInverterbrates","OIRemarks","Verterbrates","VRemarks","Pilings","BoatHulls","Corals","SoftCorals","OnPolyp","BetweenPolyps","HardCorals","OnExoskeleton","InterstitialSpaces","Entered","Dateentered","Modified","Datemodified","Expert","Datechecked","TS","SpecCode"
"159",10187,"Papilloculiceps longiceps",8207,41878,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Found in the vicinity of coral reefs on sand or rubble bottoms.",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,41878,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1472,"2007-10-16T00:00:00.000Z",309,"2008-03-18T00:00:00.000Z",NA,NA,NA,7896
"160",9388,"Paracottus knerii",40337,NA,26334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,"mainly animals (troph. 2.8 and up)",NA,"hunting macrofauna (predator)",NA,3.26,0.4,NA,NA,"Troph of juv./adults from 1 study.",56519,NA,NA,NA,NA,"Found mainly in the littoral zone, occurring exclusively over stone or sand.",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,309,"2006-03-23T00:00:00.000Z",NA,"2006-03-23T00:00:00.000Z",NA,NA,NA,48036
"161",6421,"Paraliparis bathybius",14751,4702,58426,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",4702,"hunting macrofauna (predator)",4702,4.29,0.17,NA,NA,"Troph of juv./adults from 1 study.",NA,3.28,0.5,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Occurs in deep, cold water (Ref. 4702).  Epibenthic (Ref. 58426).  Feeds on pelagic amphipods (Ref. 76856), benthic gastropods, and mysids (Ref. 4702).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,574,"2001-01-17T00:00:00.000Z",309,"2008-06-30T00:00:00.000Z",NA,NA,NA,15564
"162",7810,"Paraliparis calidus",44912,12204,NA,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",12204,"hunting macrofauna (predator)",12204,NA,NA,NA,NA,NA,58180,3.49,0.43,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Probably feeds on comb jellies, cnidarians, salps and crustaceans (Ref. 12204).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,574,"2001-01-24T00:00:00.000Z",309,"2007-05-09T00:00:00.000Z",NA,NA,NA,54154
"163",9755,"Paraliparis garmani",14753,NA,58426,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",58426,"hunting macrofauna (predator)",58426,NA,NA,NA,NA,NA,NA,3.5,0.5,"Tentative trophic level derived from 1 + troph of a single food item",NA,"Epibenthic; feeds on crustaceans (Ref. 58426).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,309,"2007-07-10T00:00:00.000Z",NA,"2007-07-10T00:00:00.000Z",NA,NA,NA,15566
"164",10978,"Paraliparis neelovi",7500,45488,45488,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,393,"2012-05-29T00:00:00.000Z",NA,"2012-05-29T00:00:00.000Z",NA,NA,NA,7173
"165",10980,"Paraliparis operculosus",7503,45488,45488,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,393,"2012-05-29T00:00:00.000Z",NA,"2012-05-29T00:00:00.000Z",NA,NA,NA,7174
"166",10981,"Paraliparis thalassobathyalis",7508,45488,45488,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,393,"2012-05-29T00:00:00.000Z",NA,"2012-05-29T00:00:00.000Z",NA,NA,NA,7179
"167",10982,"Paraliparis wolffi",54495,75876,75876,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,393,"2012-05-29T00:00:00.000Z",NA,"2012-05-29T00:00:00.000Z",NA,NA,NA,64570
"168",10089,"Parascorpaena mossambica",6106,58534,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Found in inshore waters (Ref. 75154).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58534,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1472,"2007-09-05T00:00:00.000Z",1472,"2008-11-10T00:00:00.000Z",NA,NA,NA,5810
"169",6692,"Percis japonica",19076,41410,559,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",41410,"hunting macrofauna (predator)",76935,3.08,0.162,3.06,0.219999998807907,"Troph of adults from 2 studies.",76935,3.26,0.46,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Found in shallow water (Ref. 559). Remain primarily in the lower sections of the shelf all year (depths of 80-200 m) with minimal positive and negative temperatures (Ref. 41410).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,309,"2002-12-11T00:00:00.000Z",309,"2008-07-16T00:00:00.000Z",NA,NA,NA,23990
"170",2348,"Peristedion miniatum",4214,7251,7251,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",37512,"hunting macrofauna (predator)",37512,3.66,0.26,3.47,0.36,"Troph of juv./adults from 1 study.",37512,NA,NA,NA,NA,"Found mostly on the continental slope (Ref. 7251).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,309,"2002-06-28T00:00:00.000Z",NA,"2013-11-14T00:00:00.000Z",NA,NA,NA,4018
"171",2271,"Pholis gunnellus",4000,13424,NA,0,0,0,-1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",13424,NA,NA,NA,NA,NA,NA,NA,NA,3.54,0.46,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Occurs in shallow waters (seashore, tide pools), but descends (especially in winter) to 100 m or more.  May remain out of water under rocks or seaweeds (Ref. 31184).  Feeds on small crustaceans, polychaetes, mollusks and fish eggs.  The eggs are laid on the sea bed in a large clump, which is closely guarded until hatched (Ref. 9900).  Breathes air when out of water (Ref. 31184).  Preyed upon by cod and pollock.  Parasites of the species include 2 protozoans, 1 myxosporidian and 1 trematode (Ref. 5951).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1998-06-24T00:00:00.000Z",1472,"2007-07-31T00:00:00.000Z",NA,NA,NA,3804
"172",2272,"Pholis laeta",4001,2850,2850,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",28499,"hunting macrofauna (predator)",28499,NA,NA,NA,NA,NA,NA,3.27,0.39,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Frequently in intertidal areas, in tidepools or under rocks protected by seaweeds (Ref. 2850). May remain out of water under rocks or seaweed (Ref. 31184). Probably feeds on small crustaceans and marine worms. Breathes air when out of water.",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,NA,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,574,"2000-11-04T00:00:00.000Z",574,"2000-11-26T00:00:00.000Z",574,"2000-11-26T00:00:00.000Z",NA,3805
"173",5209,"Pholis nebulosa",10710,559,559,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",559,"hunting macrofauna (predator)",559,NA,NA,NA,NA,NA,NA,3.15,0.32,"Trophic level estimated from a number of food items using a randomized resampling routine.",12692,"Found in the intertidal zone, mainly in tidepools and eelgrass (<i>Zostera marina</i>) beds. Feeds on gammarids. Juveniles associate with drifting seaweed (Ref. 12114, 12115).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,574,"2000-12-17T00:00:00.000Z",NA,"2000-12-17T00:00:00.000Z",NA,NA,NA,10388
"174",2273,"Pholis ornata",4002,2850,2850,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",2850,"hunting macrofauna (predator)",NA,NA,NA,NA,NA,NA,NA,3.55,0.5,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1997-02-28T00:00:00.000Z",NA,"1997-02-28T00:00:00.000Z",NA,NA,NA,3806
"175",2834,"Platycephalus bassensis",5103,6390,6390,-1,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",6390,"hunting macrofauna (predator)",6390,NA,NA,NA,NA,NA,NA,4.30999994277954,0.7496,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Occurs in inshore waters of the continental shelf (Ref. 75154).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,-1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,2,"1999-06-22T00:00:00.000Z",1472,"2008-11-13T00:00:00.000Z",NA,NA,NA,4873
"176",10740,"Platycephalus caeruleopunctatus",5104,75154,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Occurs in inshore waters of the continental shelf (Ref. 75154).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,-1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1472,"2008-11-13T00:00:00.000Z",NA,"2013-11-14T00:00:00.000Z",NA,NA,NA,4874
"177",9997,"Platycephalus endrachtensis",11106,58652,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,NA,NA,NA,NA,4.4,0.73,NA,NA,"Troph of juv./adults from 1 study.",NA,NA,NA,NA,NA,"Occurs in inshore waters of the continental shelf (Ref. 75154).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,58652,-1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1472,"2007-08-21T00:00:00.000Z",1472,"2008-11-13T00:00:00.000Z",NA,NA,NA,10783
"178",7629,"Platycephalus fuscus",41706,6390,27245,-1,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",6390,"hunting macrofauna (predator)",6390,NA,NA,NA,NA,NA,NA,4.06,0.52,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Dusky flathead generally inhabit shallow bays and inlets and can be found in estuaries as far as tidal limits (Ref. 27246); they often invade freshwater.
Small juveniles live in coastal waters where there is tidal movement (Ref. 6390).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,75154,-1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,NA,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,2,"1998-09-17T00:00:00.000Z",1472,"2008-11-13T00:00:00.000Z",NA,NA,NA,49820
"179",6211,"Platycephalus grandispinis",14171,28189,28189,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",28189,"hunting macrofauna (predator)",NA,3.83,0.35,3.68,0.53,"Troph of juv./adults from 1 study.",28189,NA,NA,NA,NA,"Occurs in inshore waters of the continental shelf (Ref. 75154).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,-1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1999-07-14T00:00:00.000Z",1472,"2008-11-13T00:00:00.000Z",NA,NA,NA,14341
"180",783,"Platycephalus indicus",966,9790,9790,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",9790,"hunting macrofauna (predator)",NA,3.6,0.58,NA,NA,"Troph of juv./adults from 1 study.",37858,4.09,0.72,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Found inshore (Ref. 75154).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,-1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,58534,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1999-12-07T00:00:00.000Z",1472,"2008-11-13T00:00:00.000Z",711,"2001-05-09T00:00:00.000Z",NA,950
"181",7749,"Platycephalus laevigatus",43557,26974,26974,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",26974,"hunting macrofauna (predator)",NA,3.83,NA,3.61,0.47,"Troph of adults from 1 study.",28112,4.26,0.74,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Found inshore (Ref. 75154).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,-1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"2000-02-06T00:00:00.000Z",1472,"2008-11-13T00:00:00.000Z",711,"2001-05-10T00:00:00.000Z",NA,52356
"182",2065,"Platycephalus speculator",3748,36548,36548,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",36548,"hunting macrofauna (predator)",NA,4,0.39,3.91,0.629999995231628,"Troph of juv./adults from 1 study.",46473,4.5,0.37,"Tentative trophic level derived from 1 + troph of a single food item",12640,"Found inshore (Ref. 75154).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,-1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,653,"2000-12-08T00:00:00.000Z",2,"2015-03-23T00:00:00.000Z",NA,NA,NA,3552
"183",2357,"Pleurogrammus monopterygius",4233,9021,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",9021,"hunting macrofauna (predator)",9021,3.38,NA,3.27,0.31,"Troph of adults from 1 study.",35885,3.64,0.74,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1995-03-20T00:00:00.000Z",309,"2004-09-16T00:00:00.000Z",NA,NA,NA,4037
"184",2412,"Podothecus accipenserinus",4349,6373,6373,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",6373,"hunting macrofauna (predator)",6373,3.36,0.133,3.41,0.54,"Troph of juv./adults from 5 studies.",6373,3.51,0.52,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"         ",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1994-01-24T00:00:00.000Z",34,"2001-09-14T00:00:00.000Z",711,"2001-09-14T00:00:00.000Z",NA,4153
"185",6694,"Podothecus sachi",19087,28197,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",28197,"hunting macrofauna (predator)",28197,NA,NA,NA,NA,NA,NA,3.29,0.4,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Common on muddy sand bottoms in 150 m or less.  Feeds on crustaceans and marine worms.",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,574,"2001-01-22T00:00:00.000Z",NA,"2001-01-22T00:00:00.000Z",NA,NA,NA,24005
"186",9911,"Pontinus furcirhinus",14078,NA,58543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",NA,"hunting macrofauna (predator)",NA,NA,NA,NA,NA,NA,58543,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,309,"2007-08-13T00:00:00.000Z",NA,"2007-08-13T00:00:00.000Z",NA,NA,NA,14205
"187",2974,"Pontinus kuhlii",5241,4510,4510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",5377,"hunting macrofauna (predator)",5377,NA,NA,NA,NA,NA,NA,4.05,0.7,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Occurs on hard bottoms. Feeds on fishes and shrimps.",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,574,"2000-11-09T00:00:00.000Z",574,"2000-11-24T00:00:00.000Z",574,"2000-11-24T00:00:00.000Z",NA,5007
"188",9918,"Pontinus sierra",8535,36715,58543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",NA,"hunting macrofauna (predator)",NA,NA,NA,NA,NA,NA,58543,NA,NA,NA,NA,"Adults are demersal while juveniles are pelagic (Ref. 36715).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,309,"2007-08-13T00:00:00.000Z",NA,"2013-11-15T00:00:00.000Z",NA,NA,NA,8222
